127.0.0.1 - - [01/Sep/2024:18:16:30 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:25:28 +0530] "POST /Website/messageusAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:25:28 +0530] "GET /Website/messageus.jsp?msg=valid HTTP/1.1" 200 3202
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:28:49 +0530] "GET /Website/myorder.jsp HTTP/1.1" 200 3997
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:28:50 +0530] "GET /Website/home.jsp HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:28:51 +0530] "GET /Website/home.jsp HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:28:52 +0530] "GET /Website/home.jsp HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:31:23 +0530] "GET /Website/home.jsp HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:31:24 +0530] "GET /Website/messageus.jsp HTTP/1.1" 200 3060
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:31:29 +0530] "POST /Website/messageusAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:18:31:29 +0530] "GET /Website/messageus.jsp?msg=valid HTTP/1.1" 200 3200
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:25 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:25 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:33 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:33 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1536
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:37 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1536
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:39 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1536
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:41 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1536
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:49 +0530] "GET /Website/admin/allproducteditproduct.jsp HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:16:51 +0530] "GET /Website/admin/allproducteditproduct.jsp HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:43:51 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 2433
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:43:51 +0530] "GET /Website/CSS/addnewproduct.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:43:54 +0530] "GET /Website/admin/allproducteditproduct.jsp HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:35 +0530] "GET /Website/admin/allproducteditproduct.jsp HTTP/1.1" 200 2930
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:40 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 2451
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:41 +0530] "GET /Website/admin/messageReceied.jsp HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:48 +0530] "GET /Website/admin/messageReceied.jsp HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:52 +0530] "GET /Website/admin/addnewproduct.jsp HTTP/1.1" 200 2452
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:45:53 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:46:23 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:47:23 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2404
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:08 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2644
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:26 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:26 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:34 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:34 +0530] "GET /Website/home.jsp HTTP/1.1" 200 3086
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:37 +0530] "GET /Website/messageus.jsp HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:50 +0530] "POST /Website/messageusAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:50 +0530] "GET /Website/messageus.jsp?msg=valid HTTP/1.1" 200 3195
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:55 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:50:55 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:51:00 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:51:00 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1555
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:51:02 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2804
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:54:46 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2821
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:54:49 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 3175
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:58:49 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:58:51 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [01/Sep/2024:19:58:52 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:02:52 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5082
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:03:34 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5096
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:04:21 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5404
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:00 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:25 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:26 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:26 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:35 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5466
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:35 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5466
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:05:35 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5466
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:57:52 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:57:56 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:57:59 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:03 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 404 750
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:11 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:11 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1572
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:13 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2821
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:16 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5677
0:0:0:0:0:0:0:1 - - [01/Sep/2024:20:58:22 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 5677
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:18:46 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6533
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:18:48 +0530] "GET /Website/admin/cancelOrderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:19:07 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6533
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:19:08 +0530] "GET /Website/admin/cancelOrderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:20:29 +0530] "GET /Website/admin/cancelOrderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:20:33 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6525
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:20:35 +0530] "GET /Website/admin/cancelOderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:20:35 +0530] "GET /Website/admin/ordeReceived.jsp?msg=cancel HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:21:05 +0530] "GET /Website/admin/ordeReceived.jsp?msg=cancel HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:21:08 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6525
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:21:10 +0530] "GET /Website/admin/cancelOderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:21:10 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6703
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:22:52 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6703
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:22:54 +0530] "GET /Website/admin/deliveryOrderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:22:54 +0530] "GET /Website/admin/orderReceived.jsp?msg=delivered HTTP/1.1" 200 6628
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:23:19 +0530] "GET /Website/admin/cancelOrder.jsp HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:23:23 +0530] "GET /Website/admin/orderReceived.jsp?msg=delivered HTTP/1.1" 200 6628
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:28:51 +0530] "GET /Website/admin/orderReceived.jsp?msg=delivered HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:28:53 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 6525
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:28:58 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:19 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2355
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:28 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2355
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:31 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:31 +0530] "GET /Website/admin/messageReceived.jsp HTTP/1.1" 200 2855
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:33 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:34 +0530] "GET /Website/admin/deliveryOrderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:34 +0530] "GET /Website/admin/orderReceived.jsp?msg=delivered HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:38 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:31:40 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 6525
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:32:04 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:03 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:04 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:06 +0530] "GET /Website/admin/cancelOderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:06 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:13 +0530] "GET /Website/admin/cancelOderAction.jsp?id=2&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:13 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:26 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 6525
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:33:27 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:10 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:12 +0530] "GET /Website/admin/cancelOderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:12 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:16 +0530] "GET /Website/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:16 +0530] "GET /Website/signin.jsp HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:22 +0530] "POST /Website/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:22 +0530] "GET /Website/admin/adminHome.jsp HTTP/1.1" 200 1606
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:24 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:28 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:29 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:34:31 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 2303
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:11 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 2300
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:12 +0530] "GET /Website/admin/orderReceived.jsp HTTP/1.1" 200 6527
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:14 +0530] "GET /Website/admin/cancelOderAction.jsp?id=1&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:14 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:18 +0530] "GET /Website/admin/cancelOderAction.jsp?id=2&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:18 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:19 +0530] "GET /Website/admin/cancelOderAction.jsp?id=2&email=shweta@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:19 +0530] "GET /Website/admin/orderReceived.jsp?msg=cancel HTTP/1.1" 200 6705
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:21 +0530] "GET /Website/admin/cancelOrders.jsp HTTP/1.1" 200 2300
0:0:0:0:0:0:0:1 - - [01/Sep/2024:21:35:23 +0530] "GET /Website/admin/deliveredOrder.jsp HTTP/1.1" 200 2303
